job_id,product_id,process_name,line_id,factory_id,start_min,end_min,changeover_time,processing_time_used,duration_check,start_time,end_time
J1143,P09,wire_bond,M4,F2,2070.0,2260.0,5.0,190.0,190.0,2026-04-02 10:30:00,2026-04-02 13:40:00
J1143,P09,molding,M5,F2,2550.0,2680.0,7.0,130.0,130.0,2026-04-02 18:30:00,2026-04-02 20:40:00
J1143,P09,rinse,M6,F2,2686.0,2736.0,6.0,50.0,50.0,2026-04-02 20:46:00,2026-04-02 21:36:00
J1143,P09,coating,M7,F2,3510.0,3660.0,9.0,150.0,150.0,2026-04-03 10:30:00,2026-04-03 13:00:00
J1143,P09,trim_form,M8,F2,3665.0,3755.0,5.0,90.0,90.0,2026-04-03 13:05:00,2026-04-03 14:35:00
J1143,P09,laser_marking,M9,F2,3810.0,3900.0,2.0,90.0,90.0,2026-04-03 15:30:00,2026-04-03 17:00:00
J1143,P09,electrical_test,M10,F2,3990.0,4050.0,3.0,60.0,60.0,2026-04-03 18:30:00,2026-04-03 19:30:00
J1143,P09,final_inspection,M11,F2,4053.0,4113.0,3.0,60.0,60.0,2026-04-03 19:33:00,2026-04-03 20:33:00
J1144,P09,wafer_saw,M1,F2,1433.0,1513.0,3.0,80.0,80.0,2026-04-01 23:53:00,2026-04-02 01:13:00
J1144,P09,die_attach,M2,F2,1830.0,1920.0,4.0,90.0,90.0,2026-04-02 06:30:00,2026-04-02 08:00:00
J1144,P09,wire_bond,M3,F2,2550.0,2740.0,5.0,190.0,190.0,2026-04-02 18:30:00,2026-04-02 21:40:00
J1144,P09,molding,M5,F2,2790.0,2920.0,7.0,130.0,130.0,2026-04-02 22:30:00,2026-04-03 00:40:00
J1144,P09,rinse,M6,F2,2926.0,2976.0,6.0,50.0,50.0,2026-04-03 00:46:00,2026-04-03 01:36:00
J1144,P09,coating,M7,F2,3810.0,3960.0,9.0,150.0,150.0,2026-04-03 15:30:00,2026-04-03 18:00:00
J1144,P09,trim_form,M8,F2,3990.0,4080.0,5.0,90.0,90.0,2026-04-03 18:30:00,2026-04-03 20:00:00
J1144,P09,laser_marking,M9,F2,4082.0,4172.0,2.0,90.0,90.0,2026-04-03 20:02:00,2026-04-03 21:32:00
J1144,P09,electrical_test,M10,F2,4230.0,4290.0,3.0,60.0,60.0,2026-04-03 22:30:00,2026-04-03 23:30:00
J1144,P09,final_inspection,M11,F2,4293.0,4353.0,3.0,60.0,60.0,2026-04-03 23:33:00,2026-04-04 00:33:00
J1145,P09,wafer_saw,M1,F2,1516.0,1596.0,3.0,80.0,80.0,2026-04-02 01:16:00,2026-04-02 02:36:00
J1145,P09,die_attach,M2,F2,1924.0,2014.0,4.0,90.0,90.0,2026-04-02 08:04:00,2026-04-02 09:34:00
J1145,P09,wire_bond,M4,F2,2550.0,2740.0,5.0,190.0,190.0,2026-04-02 18:30:00,2026-04-02 21:40:00
J1145,P09,molding,M5,F2,2927.0,3057.0,7.0,130.0,130.0,2026-04-03 00:47:00,2026-04-03 02:57:00
J1145,P09,rinse,M6,F2,3090.0,3140.0,6.0,50.0,50.0,2026-04-03 03:30:00,2026-04-03 04:20:00
J1145,P09,coating,M7,F2,3990.0,4140.0,9.0,150.0,150.0,2026-04-03 18:30:00,2026-04-03 21:00:00
J1145,P09,trim_form,M8,F2,4230.0,4320.0,5.0,90.0,90.0,2026-04-03 22:30:00,2026-04-04 00:00:00
J1145,P09,laser_marking,M9,F2,4322.0,4412.0,2.0,90.0,90.0,2026-04-04 00:02:00,2026-04-04 01:32:00
J1145,P09,electrical_test,M10,F2,4415.0,4475.0,3.0,60.0,60.0,2026-04-04 01:35:00,2026-04-04 02:35:00
J1145,P09,final_inspection,M11,F2,4530.0,4590.0,3.0,60.0,60.0,2026-04-04 03:30:00,2026-04-04 04:30:00
J1146,P09,wafer_saw,M1,F2,1650.0,1730.0,3.0,80.0,80.0,2026-04-02 03:30:00,2026-04-02 04:50:00
J1146,P09,die_attach,M2,F2,2070.0,2160.0,4.0,90.0,90.0,2026-04-02 10:30:00,2026-04-02 12:00:00
J1146,P09,wire_bond,M3,F2,2790.0,2980.0,5.0,190.0,190.0,2026-04-02 22:30:00,2026-04-03 01:40:00
J1146,P09,molding,M5,F2,3090.0,3220.0,7.0,130.0,130.0,2026-04-03 03:30:00,2026-04-03 05:40:00
J1146,P09,rinse,M6,F2,3270.0,3320.0,6.0,50.0,50.0,2026-04-03 06:30:00,2026-04-03 07:20:00
J1146,P09,coating,M7,F2,4230.0,4380.0,9.0,150.0,150.0,2026-04-03 22:30:00,2026-04-04 01:00:00
J1146,P09,trim_form,M8,F2,4385.0,4475.0,5.0,90.0,90.0,2026-04-04 01:05:00,2026-04-04 02:35:00
J1146,P09,laser_marking,M9,F2,4530.0,4620.0,2.0,90.0,90.0,2026-04-04 03:30:00,2026-04-04 05:00:00
J1146,P09,electrical_test,M10,F2,4710.0,4770.0,3.0,60.0,60.0,2026-04-04 06:30:00,2026-04-04 07:30:00
J1146,P09,final_inspection,M11,F2,4773.0,4833.0,3.0,60.0,60.0,2026-04-04 07:33:00,2026-04-04 08:33:00
J1163,P11,wafer_saw,M1,F2,1830.0,1910.0,10.0,80.0,80.0,2026-04-02 06:30:00,2026-04-02 07:50:00
J1163,P11,die_attach,M2,F2,2172.0,2262.0,12.0,90.0,90.0,2026-04-02 12:12:00,2026-04-02 13:42:00
J1163,P11,wire_bond,M4,F2,2790.0,2980.0,15.0,190.0,190.0,2026-04-02 22:30:00,2026-04-03 01:40:00
J1163,P11,molding,M5,F2,3270.0,3400.0,18.0,130.0,130.0,2026-04-03 06:30:00,2026-04-03 08:40:00
J1163,P11,rinse,M6,F2,3415.0,3465.0,15.0,50.0,50.0,2026-04-03 08:55:00,2026-04-03 09:45:00
J1163,P11,coating,M7,F2,4530.0,4680.0,25.0,150.0,150.0,2026-04-04 03:30:00,2026-04-04 06:00:00
J1163,P11,trim_form,M8,F2,4710.0,4800.0,15.0,90.0,90.0,2026-04-04 06:30:00,2026-04-04 08:00:00
J1163,P11,laser_marking,M9,F2,4805.0,4895.0,5.0,90.0,90.0,2026-04-04 08:05:00,2026-04-04 09:35:00
J1163,P11,electrical_test,M10,F2,4950.0,5010.0,10.0,60.0,60.0,2026-04-04 10:30:00,2026-04-04 11:30:00
J1163,P11,final_inspection,M11,F2,5020.0,5080.0,10.0,60.0,60.0,2026-04-04 11:40:00,2026-04-04 12:40:00
J1164,P11,wafer_saw,M1,F2,1913.0,1993.0,3.0,80.0,80.0,2026-04-02 07:53:00,2026-04-02 09:13:00
J1164,P11,die_attach,M2,F2,2370.0,2460.0,4.0,90.0,90.0,2026-04-02 15:30:00,2026-04-02 17:00:00
J1164,P11,wire_bond,M3,F2,3270.0,3460.0,15.0,190.0,190.0,2026-04-03 06:30:00,2026-04-03 09:40:00
J1164,P11,molding,M5,F2,3510.0,3640.0,7.0,130.0,130.0,2026-04-03 10:30:00,2026-04-03 12:40:00
J1164,P11,rinse,M6,F2,3646.0,3696.0,6.0,50.0,50.0,2026-04-03 12:46:00,2026-04-03 13:36:00
J1164,P11,coating,M7,F2,4710.0,4860.0,9.0,150.0,150.0,2026-04-04 06:30:00,2026-04-04 09:00:00
J1164,P11,trim_form,M8,F2,4950.0,5040.0,5.0,90.0,90.0,2026-04-04 10:30:00,2026-04-04 12:00:00
J1164,P11,laser_marking,M9,F2,5042.0,5132.0,2.0,90.0,90.0,2026-04-04 12:02:00,2026-04-04 13:32:00
J1164,P11,electrical_test,M10,F2,5135.0,5195.0,3.0,60.0,60.0,2026-04-04 13:35:00,2026-04-04 14:35:00
J1164,P11,final_inspection,M11,F2,5250.0,5310.0,3.0,60.0,60.0,2026-04-04 15:30:00,2026-04-04 16:30:00
J1165,P11,wafer_saw,M1,F2,2070.0,2150.0,3.0,80.0,80.0,2026-04-02 10:30:00,2026-04-02 11:50:00
J1165,P11,die_attach,M2,F2,2550.0,2640.0,4.0,90.0,90.0,2026-04-02 18:30:00,2026-04-02 20:00:00
J1165,P11,wire_bond,M4,F2,3270.0,3460.0,5.0,190.0,190.0,2026-04-03 06:30:00,2026-04-03 09:40:00
J1165,P11,molding,M5,F2,3647.0,3777.0,7.0,130.0,130.0,2026-04-03 12:47:00,2026-04-03 14:57:00
J1165,P11,rinse,M6,F2,3810.0,3860.0,6.0,50.0,50.0,2026-04-03 15:30:00,2026-04-03 16:20:00
J1165,P11,coating,M7,F2,4950.0,5100.0,9.0,150.0,150.0,2026-04-04 10:30:00,2026-04-04 13:00:00
J1165,P11,trim_form,M8,F2,5105.0,5195.0,5.0,90.0,90.0,2026-04-04 13:05:00,2026-04-04 14:35:00
J1165,P11,laser_marking,M9,F2,5250.0,5340.0,2.0,90.0,90.0,2026-04-04 15:30:00,2026-04-04 17:00:00
J1165,P11,electrical_test,M10,F2,5430.0,5490.0,3.0,60.0,60.0,2026-04-04 18:30:00,2026-04-04 19:30:00
J1165,P11,final_inspection,M11,F2,5493.0,5553.0,3.0,60.0,60.0,2026-04-04 19:33:00,2026-04-04 20:33:00
J1166,P11,wafer_saw,M1,F2,2153.0,2233.0,3.0,80.0,80.0,2026-04-02 11:53:00,2026-04-02 13:13:00
J1166,P11,die_attach,M2,F2,2644.0,2734.0,4.0,90.0,90.0,2026-04-02 20:04:00,2026-04-02 21:34:00
J1166,P11,wire_bond,M3,F2,3510.0,3700.0,5.0,190.0,190.0,2026-04-03 10:30:00,2026-04-03 13:40:00
J1166,P11,molding,M5,F2,3810.0,3940.0,7.0,130.0,130.0,2026-04-03 15:30:00,2026-04-03 17:40:00
J1166,P11,rinse,M6,F2,3990.0,4040.0,6.0,50.0,50.0,2026-04-03 18:30:00,2026-04-03 19:20:00
J1166,P11,coating,M7,F2,5250.0,5400.0,9.0,150.0,150.0,2026-04-04 15:30:00,2026-04-04 18:00:00
J1166,P11,trim_form,M8,F2,5430.0,5520.0,5.0,90.0,90.0,2026-04-04 18:30:00,2026-04-04 20:00:00
J1166,P11,laser_marking,M9,F2,5522.0,5612.0,2.0,90.0,90.0,2026-04-04 20:02:00,2026-04-04 21:32:00
J1166,P11,electrical_test,M10,F2,5670.0,5730.0,3.0,60.0,60.0,2026-04-04 22:30:00,2026-04-04 23:30:00
J1166,P11,final_inspection,M11,F2,5733.0,5793.0,3.0,60.0,60.0,2026-04-04 23:33:00,2026-04-05 00:33:00
J1167,P11,wafer_saw,M1,F2,2236.0,2316.0,3.0,80.0,80.0,2026-04-02 13:16:00,2026-04-02 14:36:00
J1167,P11,die_attach,M2,F2,2790.0,2880.0,4.0,90.0,90.0,2026-04-02 22:30:00,2026-04-03 00:00:00
J1167,P11,wire_bond,M4,F2,3510.0,3700.0,5.0,190.0,190.0,2026-04-03 10:30:00,2026-04-03 13:40:00
J1167,P11,molding,M5,F2,3990.0,4120.0,7.0,130.0,130.0,2026-04-03 18:30:00,2026-04-03 20:40:00
J1167,P11,rinse,M6,F2,4126.0,4176.0,6.0,50.0,50.0,2026-04-03 20:46:00,2026-04-03 21:36:00
J1167,P11,coating,M7,F2,5430.0,5580.0,9.0,150.0,150.0,2026-04-04 18:30:00,2026-04-04 21:00:00
J1167,P11,trim_form,M8,F2,5670.0,5760.0,5.0,90.0,90.0,2026-04-04 22:30:00,2026-04-05 00:00:00
J1167,P11,laser_marking,M9,F2,5762.0,5852.0,2.0,90.0,90.0,2026-04-05 00:02:00,2026-04-05 01:32:00
J1167,P11,electrical_test,M10,F2,5855.0,5915.0,3.0,60.0,60.0,2026-04-05 01:35:00,2026-04-05 02:35:00
J1167,P11,final_inspection,M11,F2,5970.0,6030.0,3.0,60.0,60.0,2026-04-05 03:30:00,2026-04-05 04:30:00
J1168,P11,wafer_saw,M1,F2,2370.0,2450.0,3.0,80.0,80.0,2026-04-02 15:30:00,2026-04-02 16:50:00
J1168,P11,die_attach,M2,F2,2884.0,2974.0,4.0,90.0,90.0,2026-04-03 00:04:00,2026-04-03 01:34:00
J1168,P11,wire_bond,M3,F2,3990.0,4180.0,5.0,190.0,190.0,2026-04-03 18:30:00,2026-04-03 21:40:00
J1168,P11,molding,M5,F2,4230.0,4360.0,7.0,130.0,130.0,2026-04-03 22:30:00,2026-04-04 00:40:00
J1168,P11,rinse,M6,F2,4366.0,4416.0,6.0,50.0,50.0,2026-04-04 00:46:00,2026-04-04 01:36:00
J1168,P11,coating,M7,F2,5670.0,5820.0,9.0,150.0,150.0,2026-04-04 22:30:00,2026-04-05 01:00:00
J1168,P11,trim_form,M8,F2,5825.0,5915.0,5.0,90.0,90.0,2026-04-05 01:05:00,2026-04-05 02:35:00
J1168,P11,laser_marking,M9,F2,5970.0,6060.0,2.0,90.0,90.0,2026-04-05 03:30:00,2026-04-05 05:00:00
J1168,P11,electrical_test,M10,F2,6150.0,6210.0,3.0,60.0,60.0,2026-04-05 06:30:00,2026-04-05 07:30:00
J1168,P11,final_inspection,M11,F2,6213.0,6273.0,3.0,60.0,60.0,2026-04-05 07:33:00,2026-04-05 08:33:00
J1169,P11,wafer_saw,M1,F2,2550.0,2630.0,3.0,80.0,80.0,2026-04-02 18:30:00,2026-04-02 19:50:00
J1169,P11,die_attach,M2,F2,3090.0,3180.0,4.0,90.0,90.0,2026-04-03 03:30:00,2026-04-03 05:00:00
J1169,P11,wire_bond,M4,F2,3990.0,4180.0,5.0,190.0,190.0,2026-04-03 18:30:00,2026-04-03 21:40:00
J1169,P11,molding,M5,F2,4367.0,4497.0,7.0,130.0,130.0,2026-04-04 00:47:00,2026-04-04 02:57:00
J1169,P11,rinse,M6,F2,4530.0,4580.0,6.0,50.0,50.0,2026-04-04 03:30:00,2026-04-04 04:20:00
J1169,P11,coating,M7,F2,5970.0,6120.0,9.0,150.0,150.0,2026-04-05 03:30:00,2026-04-05 06:00:00
J1169,P11,trim_form,M8,F2,6150.0,6240.0,5.0,90.0,90.0,2026-04-05 06:30:00,2026-04-05 08:00:00
J1169,P11,laser_marking,M9,F2,6242.0,6332.0,2.0,90.0,90.0,2026-04-05 08:02:00,2026-04-05 09:32:00
J1169,P11,electrical_test,M10,F2,6390.0,6450.0,3.0,60.0,60.0,2026-04-05 10:30:00,2026-04-05 11:30:00
J1169,P11,final_inspection,M11,F2,6453.0,6513.0,3.0,60.0,60.0,2026-04-05 11:33:00,2026-04-05 12:33:00
J1170,P11,wafer_saw,M1,F2,2633.0,2713.0,3.0,80.0,80.0,2026-04-02 19:53:00,2026-04-02 21:13:00
J1170,P11,die_attach,M2,F2,3270.0,3360.0,4.0,90.0,90.0,2026-04-03 06:30:00,2026-04-03 08:00:00
J1170,P11,wire_bond,M3,F2,4230.0,4420.0,5.0,190.0,190.0,2026-04-03 22:30:00,2026-04-04 01:40:00
J1170,P11,molding,M5,F2,4530.0,4660.0,7.0,130.0,130.0,2026-04-04 03:30:00,2026-04-04 05:40:00
J1170,P11,rinse,M6,F2,4710.0,4760.0,6.0,50.0,50.0,2026-04-04 06:30:00,2026-04-04 07:20:00
J1170,P11,coating,M7,F2,6150.0,6300.0,9.0,150.0,150.0,2026-04-05 06:30:00,2026-04-05 09:00:00
J1170,P11,trim_form,M8,F2,6390.0,6480.0,5.0,90.0,90.0,2026-04-05 10:30:00,2026-04-05 12:00:00
J1170,P11,laser_marking,M9,F2,6482.0,6572.0,2.0,90.0,90.0,2026-04-05 12:02:00,2026-04-05 13:32:00
J1170,P11,electrical_test,M10,F2,6575.0,6635.0,3.0,60.0,60.0,2026-04-05 13:35:00,2026-04-05 14:35:00
J1170,P11,final_inspection,M11,F2,6690.0,6750.0,3.0,60.0,60.0,2026-04-05 15:30:00,2026-04-05 16:30:00
J1171,P11,wafer_saw,M1,F2,2790.0,2870.0,3.0,80.0,80.0,2026-04-02 22:30:00,2026-04-02 23:50:00
J1171,P11,die_attach,M2,F2,3364.0,3454.0,4.0,90.0,90.0,2026-04-03 08:04:00,2026-04-03 09:34:00
J1171,P11,wire_bond,M4,F2,4230.0,4420.0,5.0,190.0,190.0,2026-04-03 22:30:00,2026-04-04 01:40:00
J1171,P11,molding,M5,F2,4710.0,4840.0,7.0,130.0,130.0,2026-04-04 06:30:00,2026-04-04 08:40:00
J1171,P11,rinse,M6,F2,4846.0,4896.0,6.0,50.0,50.0,2026-04-04 08:46:00,2026-04-04 09:36:00
J1171,P11,coating,M7,F2,6390.0,6540.0,9.0,150.0,150.0,2026-04-05 10:30:00,2026-04-05 13:00:00
J1171,P11,trim_form,M8,F2,6545.0,6635.0,5.0,90.0,90.0,2026-04-05 13:05:00,2026-04-05 14:35:00
J1171,P11,laser_marking,M9,F2,6690.0,6780.0,2.0,90.0,90.0,2026-04-05 15:30:00,2026-04-05 17:00:00
J1171,P11,electrical_test,M10,F2,6870.0,6930.0,3.0,60.0,60.0,2026-04-05 18:30:00,2026-04-05 19:30:00
J1171,P11,final_inspection,M11,F2,6933.0,6993.0,3.0,60.0,60.0,2026-04-05 19:33:00,2026-04-05 20:33:00
J1172,P11,wafer_saw,M1,F2,2873.0,2953.0,3.0,80.0,80.0,2026-04-02 23:53:00,2026-04-03 01:13:00
J1172,P11,die_attach,M2,F2,3510.0,3600.0,4.0,90.0,90.0,2026-04-03 10:30:00,2026-04-03 12:00:00
J1172,P11,wire_bond,M3,F2,4710.0,4900.0,5.0,190.0,190.0,2026-04-04 06:30:00,2026-04-04 09:40:00
J1172,P11,molding,M5,F2,4950.0,5080.0,7.0,130.0,130.0,2026-04-04 10:30:00,2026-04-04 12:40:00
J1172,P11,rinse,M6,F2,5086.0,5136.0,6.0,50.0,50.0,2026-04-04 12:46:00,2026-04-04 13:36:00
J1172,P11,coating,M7,F2,6690.0,6840.0,9.0,150.0,150.0,2026-04-05 15:30:00,2026-04-05 18:00:00
J1172,P11,trim_form,M8,F2,6870.0,6960.0,5.0,90.0,90.0,2026-04-05 18:30:00,2026-04-05 20:00:00
J1172,P11,laser_marking,M9,F2,6962.0,7052.0,2.0,90.0,90.0,2026-04-05 20:02:00,2026-04-05 21:32:00
J1172,P11,electrical_test,M10,F2,7110.0,7170.0,3.0,60.0,60.0,2026-04-05 22:30:00,2026-04-05 23:30:00
J1172,P11,final_inspection,M11,F2,7173.0,7233.0,3.0,60.0,60.0,2026-04-05 23:33:00,2026-04-06 00:33:00
J1173,P11,wafer_saw,M1,F2,2956.0,3036.0,3.0,80.0,80.0,2026-04-03 01:16:00,2026-04-03 02:36:00
J1173,P11,die_attach,M2,F2,3604.0,3694.0,4.0,90.0,90.0,2026-04-03 12:04:00,2026-04-03 13:34:00
J1173,P11,wire_bond,M4,F2,4710.0,4900.0,5.0,190.0,190.0,2026-04-04 06:30:00,2026-04-04 09:40:00
J1173,P11,molding,M5,F2,5087.0,5217.0,7.0,130.0,130.0,2026-04-04 12:47:00,2026-04-04 14:57:00
J1173,P11,rinse,M6,F2,5250.0,5300.0,6.0,50.0,50.0,2026-04-04 15:30:00,2026-04-04 16:20:00
J1173,P11,coating,M7,F2,6870.0,7020.0,9.0,150.0,150.0,2026-04-05 18:30:00,2026-04-05 21:00:00
J1173,P11,trim_form,M8,F2,7110.0,7200.0,5.0,90.0,90.0,2026-04-05 22:30:00,2026-04-06 00:00:00
J1173,P11,laser_marking,M9,F2,7202.0,7292.0,2.0,90.0,90.0,2026-04-06 00:02:00,2026-04-06 01:32:00
J1173,P11,electrical_test,M10,F2,7295.0,7355.0,3.0,60.0,60.0,2026-04-06 01:35:00,2026-04-06 02:35:00
J1173,P11,final_inspection,M11,F2,7410.0,7470.0,3.0,60.0,60.0,2026-04-06 03:30:00,2026-04-06 04:30:00
J1174,P11,wafer_saw,M1,F2,3090.0,3170.0,3.0,80.0,80.0,2026-04-03 03:30:00,2026-04-03 04:50:00
J1174,P11,die_attach,M2,F2,3810.0,3900.0,4.0,90.0,90.0,2026-04-03 15:30:00,2026-04-03 17:00:00
J1174,P11,wire_bond,M3,F2,4950.0,5140.0,5.0,190.0,190.0,2026-04-04 10:30:00,2026-04-04 13:40:00
J1174,P11,molding,M5,F2,5250.0,5380.0,7.0,130.0,130.0,2026-04-04 15:30:00,2026-04-04 17:40:00
J1174,P11,rinse,M6,F2,5430.0,5480.0,6.0,50.0,50.0,2026-04-04 18:30:00,2026-04-04 19:20:00
J1174,P11,coating,M7,F2,7110.0,7260.0,9.0,150.0,150.0,2026-04-05 22:30:00,2026-04-06 01:00:00
J1174,P11,trim_form,M8,F2,7265.0,7355.0,5.0,90.0,90.0,2026-04-06 01:05:00,2026-04-06 02:35:00
J1174,P11,laser_marking,M9,F2,7410.0,7500.0,2.0,90.0,90.0,2026-04-06 03:30:00,2026-04-06 05:00:00
J1174,P11,electrical_test,M10,F2,7590.0,7650.0,3.0,60.0,60.0,2026-04-06 06:30:00,2026-04-06 07:30:00
J1174,P11,final_inspection,M11,F2,7653.0,7713.0,3.0,60.0,60.0,2026-04-06 07:33:00,2026-04-06 08:33:00
J1175,P11,wafer_saw,M1,F2,3270.0,3350.0,3.0,80.0,80.0,2026-04-03 06:30:00,2026-04-03 07:50:00
J1175,P11,die_attach,M2,F2,3990.0,4080.0,4.0,90.0,90.0,2026-04-03 18:30:00,2026-04-03 20:00:00
J1175,P11,wire_bond,M4,F2,4950.0,5140.0,5.0,190.0,190.0,2026-04-04 10:30:00,2026-04-04 13:40:00
J1175,P11,molding,M5,F2,5430.0,5560.0,7.0,130.0,130.0,2026-04-04 18:30:00,2026-04-04 20:40:00
J1175,P11,rinse,M6,F2,5566.0,5616.0,6.0,50.0,50.0,2026-04-04 20:46:00,2026-04-04 21:36:00
J1175,P11,coating,M7,F2,7410.0,7560.0,9.0,150.0,150.0,2026-04-06 03:30:00,2026-04-06 06:00:00
J1175,P11,trim_form,M8,F2,7590.0,7680.0,5.0,90.0,90.0,2026-04-06 06:30:00,2026-04-06 08:00:00
J1175,P11,laser_marking,M9,F2,7682.0,7772.0,2.0,90.0,90.0,2026-04-06 08:02:00,2026-04-06 09:32:00
J1175,P11,electrical_test,M10,F2,7830.0,7890.0,3.0,60.0,60.0,2026-04-06 10:30:00,2026-04-06 11:30:00
J1175,P11,final_inspection,M11,F2,7893.0,7953.0,3.0,60.0,60.0,2026-04-06 11:33:00,2026-04-06 12:33:00
J1176,P11,wafer_saw,M1,F2,3353.0,3433.0,3.0,80.0,80.0,2026-04-03 07:53:00,2026-04-03 09:13:00
J1176,P11,die_attach,M2,F2,4084.0,4174.0,4.0,90.0,90.0,2026-04-03 20:04:00,2026-04-03 21:34:00
J1176,P11,wire_bond,M3,F2,5430.0,5620.0,5.0,190.0,190.0,2026-04-04 18:30:00,2026-04-04 21:40:00
J1176,P11,molding,M5,F2,5670.0,5800.0,7.0,130.0,130.0,2026-04-04 22:30:00,2026-04-05 00:40:00
J1176,P11,rinse,M6,F2,5806.0,5856.0,6.0,50.0,50.0,2026-04-05 00:46:00,2026-04-05 01:36:00
J1176,P11,coating,M7,F2,7590.0,7740.0,9.0,150.0,150.0,2026-04-06 06:30:00,2026-04-06 09:00:00
J1176,P11,trim_form,M8,F2,7830.0,7920.0,5.0,90.0,90.0,2026-04-06 10:30:00,2026-04-06 12:00:00
J1176,P11,laser_marking,M9,F2,7922.0,8012.0,2.0,90.0,90.0,2026-04-06 12:02:00,2026-04-06 13:32:00
J1176,P11,electrical_test,M10,F2,8015.0,8075.0,3.0,60.0,60.0,2026-04-06 13:35:00,2026-04-06 14:35:00
J1176,P11,final_inspection,M11,F2,8130.0,8190.0,3.0,60.0,60.0,2026-04-06 15:30:00,2026-04-06 16:30:00
J1177,P11,wafer_saw,M1,F2,3510.0,3590.0,3.0,80.0,80.0,2026-04-03 10:30:00,2026-04-03 11:50:00
J1177,P11,die_attach,M2,F2,4230.0,4320.0,4.0,90.0,90.0,2026-04-03 22:30:00,2026-04-04 00:00:00
J1177,P11,wire_bond,M4,F2,5430.0,5620.0,5.0,190.0,190.0,2026-04-04 18:30:00,2026-04-04 21:40:00
J1177,P11,molding,M5,F2,5807.0,5937.0,7.0,130.0,130.0,2026-04-05 00:47:00,2026-04-05 02:57:00
J1177,P11,rinse,M6,F2,5970.0,6020.0,6.0,50.0,50.0,2026-04-05 03:30:00,2026-04-05 04:20:00
J1177,P11,coating,M7,F2,7830.0,7980.0,9.0,150.0,150.0,2026-04-06 10:30:00,2026-04-06 13:00:00
J1177,P11,trim_form,M8,F2,7985.0,8075.0,5.0,90.0,90.0,2026-04-06 13:05:00,2026-04-06 14:35:00
J1177,P11,laser_marking,M9,F2,8130.0,8220.0,2.0,90.0,90.0,2026-04-06 15:30:00,2026-04-06 17:00:00
J1177,P11,electrical_test,M10,F2,8310.0,8370.0,3.0,60.0,60.0,2026-04-06 18:30:00,2026-04-06 19:30:00
J1177,P11,final_inspection,M11,F2,8373.0,8433.0,3.0,60.0,60.0,2026-04-06 19:33:00,2026-04-06 20:33:00
J1178,P11,wafer_saw,M1,F2,3593.0,3673.0,3.0,80.0,80.0,2026-04-03 11:53:00,2026-04-03 13:13:00
J1178,P11,die_attach,M2,F2,4324.0,4414.0,4.0,90.0,90.0,2026-04-04 00:04:00,2026-04-04 01:34:00
J1178,P11,wire_bond,M3,F2,5670.0,5860.0,5.0,190.0,190.0,2026-04-04 22:30:00,2026-04-05 01:40:00
J1178,P11,molding,M5,F2,5970.0,6100.0,7.0,130.0,130.0,2026-04-05 03:30:00,2026-04-05 05:40:00
J1178,P11,rinse,M6,F2,6150.0,6200.0,6.0,50.0,50.0,2026-04-05 06:30:00,2026-04-05 07:20:00
J1178,P11,coating,M7,F2,8130.0,8280.0,9.0,150.0,150.0,2026-04-06 15:30:00,2026-04-06 18:00:00
J1178,P11,trim_form,M8,F2,8310.0,8400.0,5.0,90.0,90.0,2026-04-06 18:30:00,2026-04-06 20:00:00
J1178,P11,laser_marking,M9,F2,8402.0,8492.0,2.0,90.0,90.0,2026-04-06 20:02:00,2026-04-06 21:32:00
J1178,P11,electrical_test,M10,F2,8550.0,8610.0,3.0,60.0,60.0,2026-04-06 22:30:00,2026-04-06 23:30:00
J1178,P11,final_inspection,M11,F2,8613.0,8673.0,3.0,60.0,60.0,2026-04-06 23:33:00,2026-04-07 00:33:00
J1179,P11,wafer_saw,M1,F2,3676.0,3756.0,3.0,80.0,80.0,2026-04-03 13:16:00,2026-04-03 14:36:00
J1179,P11,die_attach,M2,F2,4530.0,4620.0,4.0,90.0,90.0,2026-04-04 03:30:00,2026-04-04 05:00:00
J1179,P11,wire_bond,M4,F2,5670.0,5860.0,5.0,190.0,190.0,2026-04-04 22:30:00,2026-04-05 01:40:00
J1179,P11,molding,M5,F2,6150.0,6280.0,7.0,130.0,130.0,2026-04-05 06:30:00,2026-04-05 08:40:00
J1179,P11,rinse,M6,F2,6286.0,6336.0,6.0,50.0,50.0,2026-04-05 08:46:00,2026-04-05 09:36:00
J1179,P11,coating,M7,F2,8310.0,8460.0,9.0,150.0,150.0,2026-04-06 18:30:00,2026-04-06 21:00:00
J1179,P11,trim_form,M8,F2,8550.0,8640.0,5.0,90.0,90.0,2026-04-06 22:30:00,2026-04-07 00:00:00
J1179,P11,laser_marking,M9,F2,8642.0,8732.0,2.0,90.0,90.0,2026-04-07 00:02:00,2026-04-07 01:32:00
J1179,P11,electrical_test,M10,F2,8735.0,8795.0,3.0,60.0,60.0,2026-04-07 01:35:00,2026-04-07 02:35:00
J1179,P11,final_inspection,M11,F2,8850.0,8910.0,3.0,60.0,60.0,2026-04-07 03:30:00,2026-04-07 04:30:00
J1180,P12,wafer_saw,M1,F2,3810.0,3890.0,10.0,80.0,80.0,2026-04-03 15:30:00,2026-04-03 16:50:00
J1180,P12,die_attach,M2,F2,4710.0,4800.0,12.0,90.0,90.0,2026-04-04 06:30:00,2026-04-04 08:00:00
